"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"KARURVYSYA","EQ","08-Aug-2022","         61.30","         61.75","         62.70","         60.55","         62.00","         62.00","         61.83","    5027388","           310847182.10","      16201","    2783588","         55.37"
"KARURVYSYA","EQ","10-Aug-2022","         62.00","         62.50","         63.20","         61.50","         62.60","         62.70","         62.61","    4432631","           277522052.25","      15908","    2032835","         45.86"
"KARURVYSYA","EQ","11-Aug-2022","         62.70","         63.00","         64.45","         62.85","         63.80","         63.70","         63.74","    5243295","           334218386.85","      23099","    2545079","         48.54"
"KARURVYSYA","EQ","12-Aug-2022","         63.70","         63.70","         65.30","         63.50","         63.80","         63.90","         64.24","    5642845","           362480412.00","      21194","    2608046","         46.22"
"KARURVYSYA","EQ","16-Aug-2022","         63.90","         63.90","         65.75","         63.00","         65.45","         65.35","         64.34","    8141055","           523793486.10","      18126","    4049468","         49.74"
"KARURVYSYA","EQ","17-Aug-2022","         65.35","         65.75","         66.00","         63.30","         63.95","         64.15","         64.84","    2939232","           190588773.55","      10729","    1452609","         49.42"
"KARURVYSYA","EQ","18-Aug-2022","         64.15","         64.15","         64.70","         63.00","         64.20","         64.20","         63.94","    2484655","           158870221.70","      10374","    1030662","         41.48"
"KARURVYSYA","EQ","19-Aug-2022","         64.20","         64.75","         65.40","         63.25","         64.15","         64.35","         64.26","    4533852","           291325724.90","      13629","    2172512","         47.92"
"KARURVYSYA","EQ","22-Aug-2022","         64.35","         64.00","         64.15","         63.05","         63.50","         63.60","         63.56","    2909613","           184939345.50","      20665","    1686539","         57.96"
"KARURVYSYA","EQ","23-Aug-2022","         63.60","         63.25","         65.00","         62.55","         64.95","         64.85","         63.75","    5101640","           325212884.90","      28038","    2843244","         55.73"
"KARURVYSYA","EQ","24-Aug-2022","         64.85","         65.20","         65.30","         63.30","         63.60","         63.80","         64.16","    3691169","           236842424.15","      21380","    1852530","         50.19"
"KARURVYSYA","EQ","25-Aug-2022","         63.80","         64.50","         69.40","         64.10","         66.95","         66.90","         67.61","   14180522","           958766635.10","      45600","    5663749","         39.94"
"KARURVYSYA","EQ","26-Aug-2022","         66.90","         67.65","         71.40","         67.50","         69.60","         69.50","         69.13","   11723193","           810399618.55","      45500","    4829947","         41.20"
"KARURVYSYA","EQ","29-Aug-2022","         69.50","         68.00","         68.60","         66.10","         67.70","         67.75","         67.62","    6024887","           407385047.05","      25995","    2831899","         47.00"
"KARURVYSYA","EQ","30-Aug-2022","         67.75","         68.10","         69.50","         67.55","         69.00","         68.65","         68.31","    5324517","           363720013.40","      22535","    2471904","         46.42"
"KARURVYSYA","EQ","01-Sep-2022","         68.65","         67.50","         72.00","         67.35","         70.85","         71.00","         69.97","    8070917","           564734579.90","      29480","    4118687","         51.03"
