"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ASAHIINDIA","EQ","21-Jul-2022","        579.15","        581.00","        595.00","        577.30","        591.00","        592.70","        587.46","     306742","           180197417.15","      10080","     151010","         49.23"
"ASAHIINDIA","EQ","22-Jul-2022","        592.70","        594.80","        599.90","        583.00","        583.00","        585.40","        589.78","     231562","           136570954.30","       8775","      78426","         33.87"
"ASAHIINDIA","EQ","25-Jul-2022","        585.40","        589.00","        602.00","        585.55","        593.00","        593.40","        596.16","     453116","           270129979.90","      12878","     180782","         39.90"
"ASAHIINDIA","EQ","26-Jul-2022","        593.40","        596.25","        596.25","        572.30","        576.15","        577.85","        581.64","     183925","           106978642.95","       8020","      83319","         45.30"
"ASAHIINDIA","EQ","27-Jul-2022","        577.85","        574.10","        585.95","        562.60","        571.65","        573.25","        574.86","     195461","           112362786.65","       7461","      88155","         45.10"
"ASAHIINDIA","EQ","28-Jul-2022","        573.25","        576.00","        583.70","        567.60","        574.30","        572.25","        574.99","     134083","            77096866.45","       6037","      68100","         50.79"
"ASAHIINDIA","EQ","29-Jul-2022","        572.25","        577.00","        599.00","        575.30","        590.10","        593.80","        590.96","     553396","           327034564.70","      20475","     165965","         29.99"
"ASAHIINDIA","EQ","01-Aug-2022","        593.80","        599.90","        609.95","        570.05","        576.00","        576.35","        587.77","     579212","           340442791.15","      20792","     224024","         38.68"
"ASAHIINDIA","EQ","02-Aug-2022","        576.35","        579.00","        585.00","        574.20","        583.65","        583.60","        581.47","     215005","           125017961.90","       9915","     102111","         47.49"
"ASAHIINDIA","EQ","03-Aug-2022","        583.60","        586.90","        595.40","        578.10","        586.80","        587.70","        588.28","     377133","           221861576.85","      16026","     129239","         34.27"
"ASAHIINDIA","EQ","04-Aug-2022","        587.70","        593.70","        595.00","        562.10","        576.00","        577.05","        580.16","     155720","            90342487.50","       9102","      62618","         40.21"
"ASAHIINDIA","EQ","05-Aug-2022","        577.05","        578.00","        584.50","        568.10","        573.40","        571.50","        577.17","     115295","            66544259.10","       8130","      39230","         34.03"
"ASAHIINDIA","EQ","08-Aug-2022","        571.50","        571.85","        572.00","        543.05","        545.00","        545.65","        551.44","     236648","           130496549.20","      11835","     119500","         50.50"
"ASAHIINDIA","EQ","10-Aug-2022","        545.65","        535.00","        541.50","        522.15","        527.25","        524.70","        531.40","     339118","           180206562.45","      14669","     205386","         60.56"
"ASAHIINDIA","EQ","11-Aug-2022","        524.70","        532.00","        568.70","        531.40","        564.00","        564.45","        557.16","     759069","           422924485.05","      26779","     168094","         22.14"
"ASAHIINDIA","EQ","12-Aug-2022","        564.45","        564.00","        564.00","        547.55","        552.00","        551.95","        553.22","     139858","            77372230.95","       6253","      54960","         39.30"
"ASAHIINDIA","EQ","16-Aug-2022","        551.95","        551.95","        572.00","        545.40","        563.95","        565.20","        564.19","     238163","           134369958.15","      16572","      91050","         38.23"
"ASAHIINDIA","EQ","17-Aug-2022","        565.20","        563.95","        574.80","        556.95","        568.80","        569.05","        565.79","     137510","            77801454.95","       6993","      47654","         34.65"
"ASAHIINDIA","EQ","18-Aug-2022","        569.05","        569.70","        579.00","        569.20","        575.00","        575.55","        575.31","     121646","            69983768.00","       7780","      53017","         43.58"
"ASAHIINDIA","EQ","19-Aug-2022","        575.55","        575.00","        579.25","        560.05","        563.00","        564.60","        566.77","      98361","            55747933.40","       4993","      42795","         43.51"
"ASAHIINDIA","EQ","22-Aug-2022","        564.60","        560.95","        588.10","        556.40","        580.00","        579.40","        579.25","     429285","           248663026.60","      17720","     178844","         41.66"
"ASAHIINDIA","EQ","23-Aug-2022","        579.40","        579.40","        592.90","        578.80","        586.00","        584.25","        585.87","     462294","           270844658.80","      20937","     207700","         44.93"
"ASAHIINDIA","EQ","24-Aug-2022","        584.25","        584.25","        630.00","        581.15","        624.00","        623.20","        615.95","    1975451","          1216785610.40","      44180","     702544","         35.56"
"ASAHIINDIA","EQ","25-Aug-2022","        623.20","        634.00","        648.50","        626.00","        628.70","        632.80","        635.57","    1975918","          1255825119.65","      46921","     817582","         41.38"
"ASAHIINDIA","EQ","26-Aug-2022","        632.80","        637.00","        658.40","        624.00","        632.00","        630.90","        644.93","    1374714","           886595007.55","      39570","     447650","         32.56"
"ASAHIINDIA","EQ","29-Aug-2022","        630.90","        621.00","        643.00","        611.10","        637.00","        634.95","        632.73","     762179","           482254198.10","      26658","     286599","         37.60"
"ASAHIINDIA","EQ","30-Aug-2022","        634.95","        642.70","        654.00","        633.10","        639.00","        639.80","        642.64","     656174","           421680711.80","      17422","     272106","         41.47"
"ASAHIINDIA","EQ","01-Sep-2022","        639.80","        637.40","        645.95","        631.50","        637.00","        639.45","        638.62","     463235","           295829919.40","      14170","     208015","         44.90"
