"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ADANIPOWER","EQ","29-Jul-2022","        321.95","        323.25","        325.60","        307.30","        312.80","        313.95","        317.47","   11997017","          3808735631.60","     120725","    5074886","         42.30"
"ADANIPOWER","EQ","01-Aug-2022","        313.95","        314.65","        325.00","        305.55","        320.70","        321.85","        317.61","   14035834","          4457904478.75","     137076","    4785464","         34.09"
"ADANIPOWER","EQ","02-Aug-2022","        321.85","        321.00","        332.50","        319.10","        327.50","        328.55","        327.79","   12027692","          3942545639.70","     122115","    4714007","         39.19"
"ADANIPOWER","EQ","03-Aug-2022","        328.55","        329.90","        344.95","        321.30","        340.00","        339.60","        335.73","   22014140","          7390800680.00","     157723","    7815795","         35.50"
"ADANIPOWER","EQ","04-Aug-2022","        339.60","        344.95","        354.00","        336.00","        344.70","        347.25","        346.64","   24080322","          8347152656.50","     225628","    8982367","         37.30"
"ADANIPOWER","EQ","05-Aug-2022","        347.25","        345.70","        346.40","        329.90","        329.90","        332.05","        339.06","   11631810","          3943912384.60","     157447","    5669247","         48.74"
"ADANIPOWER","BL","08-Aug-2022","        291.30","        332.05","        332.05","        332.05","        332.05","        332.05","        332.05","     910520","           302338166.00","          1","-","-"
"ADANIPOWER","EQ","08-Aug-2022","        332.05","        328.40","        334.65","        322.05","        328.40","        328.60","        328.88","    9539478","          3137374871.20","     115739","    3971075","         41.63"
"ADANIPOWER","EQ","10-Aug-2022","        328.60","        330.70","        341.90","        329.10","        338.85","        339.75","        337.63","   11762358","          3971294843.70","     102230","    4967322","         42.23"
"ADANIPOWER","EQ","11-Aug-2022","        339.75","        342.80","        348.90","        341.15","        342.40","        342.40","        344.63","    8225491","          2834740880.15","      79419","    3720754","         45.23"
"ADANIPOWER","EQ","12-Aug-2022","        342.40","        343.00","        348.85","        342.50","        344.95","        345.15","        346.28","    6973783","          2414896768.75","      71219","    3780444","         54.21"
"ADANIPOWER","EQ","16-Aug-2022","        345.15","        349.00","        362.40","        349.00","        362.40","        362.35","        360.63","   22780049","          8215102405.80","     134287","    9477431","         41.60"
"ADANIPOWER","EQ","17-Aug-2022","        362.35","        367.00","        380.45","        366.25","        380.45","        380.45","        377.93","   20461889","          7733239405.65","     154671","    7131012","         34.85"
"ADANIPOWER","EQ","18-Aug-2022","        380.45","        389.50","        399.45","        388.55","        399.45","        399.45","        396.58","   25713957","         10197545658.85","     197749","    9327812","         36.28"
"ADANIPOWER","EQ","19-Aug-2022","        399.45","        407.70","        418.85","        391.15","        410.65","        411.95","        411.30","   34688719","         14267410623.20","     351074","   10356729","         29.86"
"ADANIPOWER","EQ","22-Aug-2022","        411.95","        420.15","        432.50","        419.40","        432.50","        432.50","        429.07","   24596270","         10553479906.30","     202757","    7840491","         31.88"
"ADANIPOWER","EQ","23-Aug-2022","        432.50","        421.00","        424.90","        410.90","        410.90","        410.90","        416.50","   13387626","          5575947171.85","     153166","    7704543","         57.55"
"ADANIPOWER","EQ","24-Aug-2022","        410.90","        390.40","        390.40","        390.40","        390.40","        390.40","        390.40","    2043074","           797616089.60","      38010","    1975410","         96.69"
"ADANIPOWER","BE","25-Aug-2022","        390.40","        370.90","        409.00","        370.90","        395.40","        393.50","        394.74","    7028189","          2774339705.90","      95319","-","-"
"ADANIPOWER","BE","26-Aug-2022","        393.50","        393.50","        393.50","        373.85","        376.70","        375.50","        378.13","    7038810","          2661614298.05","     137305","-","-"
"ADANIPOWER","BE","29-Aug-2022","        375.50","        360.05","        394.25","        356.75","        394.25","        394.25","        379.04","    6146175","          2329660227.20","      88454","-","-"
"ADANIPOWER","BE","30-Aug-2022","        394.25","        400.00","        413.95","        395.45","        413.95","        413.95","        408.72","    6755214","          2760987092.50","      80807","-","-"
"ADANIPOWER","BE","01-Sep-2022","        413.95","        417.00","        418.85","        400.05","        407.80","        408.50","        410.40","    5302707","          2176215673.75","      86775","-","-"
