"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"JSWENERGY","EQ","29-Jul-2022","        242.80","        243.30","        248.25","        236.50","        239.00","        238.75","        242.38","    1962690","           475724269.20","      25403","     758032","         38.62"
"JSWENERGY","EQ","01-Aug-2022","        238.75","        239.95","        247.00","        236.00","        245.50","        246.15","        242.83","    1808852","           439249167.80","      25472","     716977","         39.64"
"JSWENERGY","EQ","02-Aug-2022","        246.15","        247.00","        263.90","        242.65","        259.50","        261.60","        254.52","    4640147","          1181014303.25","      42425","    1625174","         35.02"
"JSWENERGY","EQ","03-Aug-2022","        261.60","        260.00","        266.70","        254.50","        264.40","        264.50","        261.50","    2350467","           614658118.35","      27511","     754628","         32.11"
"JSWENERGY","EQ","04-Aug-2022","        264.50","        265.75","        274.70","        255.00","        273.45","        273.70","        267.80","    2866873","           767762425.45","      29370","     948836","         33.10"
"JSWENERGY","EQ","05-Aug-2022","        273.70","        273.00","        288.40","        270.00","        287.00","        285.80","        282.52","    3533874","           998378066.00","      38498","    1047409","         29.64"
"JSWENERGY","EQ","08-Aug-2022","        285.80","        287.20","        317.00","        284.10","        314.50","        311.65","        305.40","    8528443","          2604576017.60","      92863","    1791108","         21.00"
"JSWENERGY","EQ","10-Aug-2022","        311.65","        316.10","        323.70","        303.20","        317.15","        321.20","        317.36","    7423497","          2355927921.50","      79499","    1359622","         18.32"
"JSWENERGY","EQ","11-Aug-2022","        321.20","        322.00","        323.35","        311.00","        316.00","        317.65","        317.21","    2611720","           828468959.80","      36365","     894053","         34.23"
"JSWENERGY","EQ","12-Aug-2022","        317.65","        313.00","        321.50","        312.10","        320.00","        320.05","        317.36","    1347487","           427641425.10","      20139","     534291","         39.65"
"JSWENERGY","EQ","16-Aug-2022","        320.05","        321.70","        335.75","        315.15","        332.00","        333.55","        327.07","    2080290","           680409199.20","      28632","     748435","         35.98"
"JSWENERGY","EQ","17-Aug-2022","        333.55","        334.50","        342.00","        330.60","        331.15","        332.20","        335.27","    1841567","           617426315.20","      27959","     911935","         49.52"
"JSWENERGY","EQ","18-Aug-2022","        332.20","        332.95","        334.40","        320.20","        326.00","        326.90","        326.06","    1328170","           433068187.40","      18695","     679275","         51.14"
"JSWENERGY","EQ","19-Aug-2022","        326.90","        326.50","        328.55","        314.00","        316.50","        316.20","        319.91","     999036","           319601852.40","      15394","     530738","         53.13"
"JSWENERGY","EQ","22-Aug-2022","        316.20","        312.00","        315.50","        303.00","        304.30","        304.60","        307.64","     920434","           283165121.90","      15960","     473599","         51.45"
"JSWENERGY","EQ","23-Aug-2022","        304.60","        301.95","        322.50","        300.00","        321.00","        318.95","        313.68","    1916328","           601110599.85","      24303","     546778","         28.53"
"JSWENERGY","EQ","24-Aug-2022","        318.95","        320.55","        327.80","        317.85","        323.50","        325.10","        323.93","    1465882","           474849989.80","      20022","     465905","         31.78"
"JSWENERGY","EQ","25-Aug-2022","        325.10","        325.65","        327.70","        318.45","        320.00","        321.60","        324.02","     776592","           251633923.85","      13181","     321194","         41.36"
"JSWENERGY","EQ","26-Aug-2022","        321.60","        322.35","        326.90","        317.05","        319.00","        319.45","        321.10","     615739","           197712583.30","      11749","     232876","         37.82"
"JSWENERGY","EQ","29-Aug-2022","        319.45","        309.00","        325.00","        307.55","        320.00","        318.05","        315.55","     805956","           254320537.30","      17395","     270202","         33.53"
"JSWENERGY","EQ","30-Aug-2022","        318.05","        319.65","        346.00","        319.65","        341.25","        341.05","        339.27","    7895354","          2678654081.05","      68490","    1842680","         23.34"
"JSWENERGY","EQ","01-Sep-2022","        341.05","        342.00","        358.50","        342.00","        352.90","        353.25","        351.78","    4276033","          1504229012.50","      55550","    1130598","         26.44"
