"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HGS","EQ","16-Aug-2022","       1354.95","       1351.00","       1354.90","       1300.45","       1325.10","       1329.25","       1320.47","     232084","           306458870.00","      12506","     122273","         52.68"
"HGS","EQ","17-Aug-2022","       1329.25","       1325.10","       1427.85","       1317.20","       1392.00","       1402.45","       1384.27","     330566","           457593551.40","      15612","     161246","         48.78"
"HGS","EQ","18-Aug-2022","       1402.45","       1398.00","       1440.00","       1378.70","       1425.00","       1425.75","       1415.79","     197389","           279461229.45","      11595","      87271","         44.21"
"HGS","EQ","19-Aug-2022","       1425.75","       1431.90","       1495.00","       1406.00","       1483.00","       1487.65","       1458.49","     329913","           481173481.45","      16282","     146053","         44.27"
"HGS","EQ","22-Aug-2022","       1487.65","       1487.65","       1615.00","       1455.10","       1560.00","       1564.15","       1555.33","     757698","          1178472527.20","      44876","     245328","         32.38"
"HGS","EQ","23-Aug-2022","       1564.15","       1560.00","       1645.00","       1512.20","       1630.00","       1624.10","       1588.22","     409564","           650478301.95","      21673","     173435","         42.35"
"HGS","EQ","24-Aug-2022","       1624.10","       1624.00","       1698.60","       1601.20","       1665.00","       1662.75","       1662.36","     348100","           578668205.70","      20663","     122282","         35.13"
"HGS","EQ","25-Aug-2022","       1662.75","       1669.90","       1675.00","       1576.00","       1584.00","       1596.75","       1634.39","     222275","           363284020.85","      14088","      65076","         29.28"
"HGS","EQ","26-Aug-2022","       1596.75","       1610.95","       1621.30","       1556.40","       1564.85","       1572.35","       1587.53","     167675","           266188579.65","      11859","      34592","         20.63"
"HGS","EQ","29-Aug-2022","       1572.35","       1525.10","       1541.90","       1481.00","       1495.70","       1494.85","       1517.20","     166531","           252660974.35","      11646","      58509","         35.13"
"HGS","EQ","30-Aug-2022","       1494.85","       1505.00","       1534.10","       1483.00","       1493.00","       1495.60","       1503.16","     201542","           302950579.50","      13357","      25463","         12.63"
"HGS","EQ","01-Sep-2022","       1495.60","       1495.80","       1527.40","       1480.05","       1488.00","       1488.10","       1504.08","      72547","           109116585.75","       6153","      20992","         28.94"
